,,,TA_1m,,RH_1m,,DP_1m,,PA_1m,,SR_1m,,PRMeasQMR102_1,,PR_Slide_Sum,,PR_Sum1h,,PR_Sum1h,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,
2010-08-02, 00:42:04,VALID,1.60027,VALID,80.4023,VALID,-1.41166,VALID,1023.97,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.00664,VALID,2.39844,VALID,1.70313,VALID,177,VALID,188,VALID,167,
2010-08-02, 00:43:05,VALID,1.56811,VALID,80.4735,VALID,-1.43096,VALID,1024.01,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.91445,VALID,2.20313,VALID,1.60156,VALID,181,VALID,189,VALID,171,
2010-08-02, 00:44:04,VALID,1.54564,VALID,80.6223,VALID,-1.42771,VALID,1024.03,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.84531,VALID,2.10156,VALID,1.5,VALID,186,VALID,199,VALID,177,
2010-08-02, 00:45:05,VALID,1.53591,VALID,80.7545,VALID,-1.41485,VALID,1024.05,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.75195,VALID,2.10156,VALID,1.5,VALID,192,VALID,199,VALID,183,
2010-08-02, 00:46:05,VALID,1.58419,VALID,80.6172,VALID,-1.39094,VALID,1024.06,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.74961,VALID,2,VALID,1.60156,VALID,193,VALID,198,VALID,183,
2010-08-02, 00:47:05,VALID,1.66132,VALID,80.2459,VALID,-1.37868,VALID,1024.05,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.7332,VALID,1.89844,VALID,1.60156,VALID,196,VALID,201,VALID,191,
2010-08-02, 00:48:05,VALID,1.75789,VALID,79.7067,VALID,-1.37649,VALID,1024.04,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.92383,VALID,2.10156,VALID,1.60156,VALID,193,VALID,200,VALID,186,
2010-08-02, 00:49:05,VALID,1.82213,VALID,79.2019,VALID,-1.40058,VALID,1024.04,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.02187,VALID,2.29688,VALID,1.79688,VALID,190,VALID,200,VALID,180,
2010-08-02, 00:50:05,VALID,1.8704,VALID,78.8573,VALID,-1.41306,VALID,1024.02,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.14609,VALID,2.39844,VALID,1.79688,VALID,187,VALID,194,VALID,180,
2010-08-02, 00:51:05,VALID,1.88646,VALID,78.7772,VALID,-1.41129,VALID,1024,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.1125,VALID,2.39844,VALID,1.89844,VALID,186,VALID,191,VALID,180,
2010-08-02, 00:52:05,VALID,1.90259,VALID,78.8115,VALID,-1.38965,VALID,1024.02,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.21172,VALID,2.60156,VALID,1.89844,VALID,185,VALID,191,VALID,177,
2010-08-02, 00:53:05,VALID,1.89296,VALID,78.8408,VALID,-1.39395,VALID,1024.03,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.22187,VALID,2.39844,VALID,2,VALID,184,VALID,188,VALID,178,
2010-08-02, 00:54:05,VALID,1.84788,VALID,78.9069,VALID,-1.4264,VALID,1024.03,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.22227,VALID,2.5,VALID,2,VALID,186,VALID,192,VALID,180,
2010-08-02, 00:55:05,VALID,1.82861,VALID,79.0048,VALID,-1.42825,VALID,1024.04,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.21367,VALID,2.39844,VALID,1.89844,VALID,183,VALID,188,VALID,175,
2010-08-02, 00:56:05,VALID,1.79647,VALID,79.0099,VALID,-1.45867,VALID,1024.06,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.26641,VALID,2.5,VALID,2,VALID,184,VALID,189,VALID,178,
2010-08-02, 00:57:05,VALID,1.77391,VALID,79.001,VALID,-1.48216,VALID,1024.06,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.18711,VALID,2.5,VALID,1.89844,VALID,181,VALID,188,VALID,175,
2010-08-02, 00:58:05,VALID,1.77395,VALID,79.0913,VALID,-1.46655,VALID,1024.08,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.22266,VALID,2.5,VALID,2,VALID,182,VALID,188,VALID,178,
2010-08-02, 00:59:05,VALID,1.76748,VALID,79.0849,VALID,-1.47396,VALID,1024.08,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.1875,VALID,2.5,VALID,1.89844,VALID,183,VALID,191,VALID,175,
2010-08-02, 01:00:05,VALID,1.75776,VALID,79.2261,VALID,-1.45911,VALID,1024.1,VALID,-1,VALID,0,VALID,0,INVALID,0,VALID,0,VALID,2.14102,VALID,2.39844,VALID,1.79688,VALID,182,VALID,193,VALID,175,
2010-08-02, 01:01:05,VALID,1.76102,VALID,79.4066,VALID,-1.42489,VALID,1024.11,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.10352,VALID,2.29688,VALID,1.70313,VALID,186,VALID,191,VALID,178,
2010-08-02, 01:02:05,VALID,1.761,VALID,79.5885,VALID,-1.39372,VALID,1024.12,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.16953,VALID,2.39844,VALID,1.89844,VALID,186,VALID,194,VALID,180,
2010-08-02, 01:03:05,VALID,1.77074,VALID,79.7385,VALID,-1.35853,VALID,1024.14,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.17227,VALID,2.5,VALID,1.89844,VALID,189,VALID,197,VALID,185,
2010-08-02, 01:04:05,VALID,1.76107,VALID,79.9521,VALID,-1.33145,VALID,1024.16,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.08359,VALID,2.39844,VALID,1.89844,VALID,188,VALID,196,VALID,180,
2010-08-02, 01:05:05,VALID,1.73851,VALID,80.134,VALID,-1.32244,VALID,1024.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.11289,VALID,2.29688,VALID,1.89844,VALID,188,VALID,194,VALID,182,
2010-08-02, 01:06:05,VALID,1.72245,VALID,80.3234,VALID,-1.30587,VALID,1024.18,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.09375,VALID,2.29688,VALID,1.89844,VALID,189,VALID,196,VALID,185,
2010-08-02, 01:07:05,VALID,1.70313,VALID,80.5129,VALID,-1.29255,VALID,1024.22,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.25898,VALID,2.60156,VALID,2,VALID,189,VALID,192,VALID,184,
2010-08-02, 01:08:05,VALID,1.69348,VALID,80.7202,VALID,-1.26686,VALID,1024.28,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.29961,VALID,2.39844,VALID,2.10156,VALID,190,VALID,196,VALID,185,
2010-08-02, 01:09:05,VALID,1.69355,VALID,81.0533,VALID,-1.21055,VALID,1024.3,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.19141,VALID,2.39844,VALID,1.89844,VALID,196,VALID,202,VALID,191,
2010-08-02, 01:10:05,VALID,1.66449,VALID,81.4158,VALID,-1.17797,VALID,1024.33,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.00117,VALID,2.20313,VALID,1.79688,VALID,200,VALID,203,VALID,194,
2010-08-02, 01:11:05,VALID,1.67419,VALID,81.6434,VALID,-1.13034,VALID,1024.36,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.97227,VALID,2.20313,VALID,1.89844,VALID,202,VALID,205,VALID,198,
2010-08-02, 01:12:05,VALID,1.6806,VALID,81.801,VALID,-1.0977,VALID,1024.41,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.03086,VALID,2.20313,VALID,1.89844,VALID,202,VALID,205,VALID,200,
2010-08-02, 01:13:05,VALID,1.70954,VALID,81.9346,VALID,-1.0471,VALID,1024.42,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.06953,VALID,2.10156,VALID,1.89844,VALID,206,VALID,210,VALID,203,
2010-08-02, 01:14:05,VALID,1.74494,VALID,81.9155,VALID,-1.01568,VALID,1024.46,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.04609,VALID,2.10156,VALID,1.89844,VALID,209,VALID,210,VALID,205,
2010-08-02, 01:15:05,VALID,1.79325,VALID,81.8036,VALID,-0.98716,VALID,1024.49,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.96758,VALID,2.10156,VALID,1.89844,VALID,210,VALID,210,VALID,205,
2010-08-02, 01:16:05,VALID,1.8157,VALID,81.7349,VALID,-0.976716,VALID,1024.53,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.89688,VALID,1.89844,VALID,1.79688,VALID,212,VALID,214,VALID,210,
2010-08-02, 01:17:05,VALID,1.84784,VALID,81.712,VALID,-0.949139,VALID,1024.55,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.93086,VALID,2,VALID,1.79688,VALID,215,VALID,219,VALID,212,
2010-08-02, 01:18:05,VALID,1.92184,VALID,81.5505,VALID,-0.903918,VALID,1024.56,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.89492,VALID,2,VALID,1.79688,VALID,218,VALID,223,VALID,215,
2010-08-02, 01:19:05,VALID,2.00541,VALID,81.253,VALID,-0.872346,VALID,1024.57,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.87383,VALID,2.10156,VALID,1.70313,VALID,223,VALID,229,VALID,218,
2010-08-02, 01:20:05,VALID,2.0729,VALID,81.0775,VALID,-0.836058,VALID,1024.6,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.86914,VALID,2,VALID,1.79688,VALID,227,VALID,230,VALID,223,
2010-08-02, 01:21:05,VALID,2.14369,VALID,80.8092,VALID,-0.812381,VALID,1024.62,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.86406,VALID,2,VALID,1.70313,VALID,227,VALID,229,VALID,223,
2010-08-02, 01:22:05,VALID,2.18869,VALID,80.4773,VALID,-0.824871,VALID,1024.66,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.88008,VALID,2.10156,VALID,1.79688,VALID,228,VALID,232,VALID,222,
2010-08-02, 01:23:05,VALID,2.18542,VALID,80.3794,VALID,-0.844745,VALID,1024.68,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.89219,VALID,2.10156,VALID,1.79688,VALID,230,VALID,231,VALID,226,
2010-08-02, 01:24:05,VALID,2.17896,VALID,80.6363,VALID,-0.807324,VALID,1024.72,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.88594,VALID,2,VALID,1.79688,VALID,233,VALID,239,VALID,229,
2010-08-02, 01:25:05,VALID,2.17583,VALID,80.799,VALID,-0.782741,VALID,1024.74,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.7957,VALID,1.89844,VALID,1.70313,VALID,240,VALID,245,VALID,236,
2010-08-02, 01:26:05,VALID,2.15329,VALID,81.0737,VALID,-0.758217,VALID,1024.77,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.64219,VALID,1.79688,VALID,1.60156,VALID,244,VALID,247,VALID,242,
2010-08-02, 01:27:05,VALID,2.13072,VALID,81.3089,VALID,-0.740524,VALID,1024.79,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.60156,VALID,1.60156,VALID,1.60156,VALID,244,VALID,244,VALID,244,
2010-08-02, 01:28:05,VALID,2.1275,VALID,80.9402,VALID,-0.805988,VALID,1024.82,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.6,VALID,1.60156,VALID,1.5,VALID,244,VALID,244,VALID,242,
2010-08-02, 01:29:05,VALID,2.16291,VALID,80.0132,VALID,-0.929251,VALID,1024.83,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.55313,VALID,1.60156,VALID,1.29688,VALID,243,VALID,245,VALID,240,
2010-08-02, 01:30:05,VALID,2.23689,VALID,79.0963,VALID,-1.01492,VALID,1024.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.36797,VALID,1.60156,VALID,1.29688,VALID,243,VALID,245,VALID,240,
2010-08-02, 01:31:05,VALID,2.30124,VALID,78.3715,VALID,-1.07822,VALID,1024.88,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.31211,VALID,1.5,VALID,1.20313,VALID,242,VALID,248,VALID,238,
2010-08-02, 01:32:05,VALID,2.33978,VALID,78.0053,VALID,-1.1048,VALID,1024.9,VALID,-0.875519,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.23125,VALID,1.29688,VALID,1.10156,VALID,241,VALID,246,VALID,238,
2010-08-02, 01:33:05,VALID,2.35905,VALID,77.6696,VALID,-1.14503,VALID,1024.92,VALID,-0.792531,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.18398,VALID,1.29688,VALID,1.10156,VALID,245,VALID,249,VALID,238,
2010-08-02, 01:34:05,VALID,2.38818,VALID,77.3873,VALID,-1.1665,VALID,1024.93,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.15547,VALID,1.20313,VALID,1,VALID,247,VALID,253,VALID,243,
2010-08-02, 01:35:05,VALID,2.42044,VALID,77.1317,VALID,-1.18038,VALID,1024.96,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.06484,VALID,1.29688,VALID,0.898438,VALID,259,VALID,270,VALID,253,
2010-08-02, 01:36:05,VALID,2.45901,VALID,76.576,VALID,-1.24172,VALID,1024.99,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.09063,VALID,1.20313,VALID,1,VALID,265,VALID,270,VALID,260,
2010-08-02, 01:37:05,VALID,2.51048,VALID,75.9784,VALID,-1.2988,VALID,1025.01,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.06602,VALID,1.10156,VALID,1,VALID,267,VALID,270,VALID,265,
2010-08-02, 01:38:05,VALID,2.55877,VALID,75.5664,VALID,-1.32623,VALID,1025.06,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,0.991406,VALID,1.29688,VALID,0.898438,VALID,268,VALID,270,VALID,257,
2010-08-02, 01:39:05,VALID,2.57807,VALID,75.5982,VALID,-1.30179,VALID,1025.07,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,0.999219,VALID,1.10156,VALID,0.898438,VALID,268,VALID,270,VALID,264,
2010-08-02, 01:40:05,VALID,2.58135,VALID,75.5753,VALID,-1.30274,VALID,1025.08,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1,VALID,1.29688,VALID,0.898438,VALID,272,VALID,276,VALID,265,
2010-08-02, 01:41:05,VALID,2.56192,VALID,75.4888,VALID,-1.33719,VALID,1025.1,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.02695,VALID,1.20313,VALID,0.898438,VALID,274,VALID,281,VALID,265,
2010-08-02, 01:42:05,VALID,2.54909,VALID,75.7062,VALID,-1.31036,VALID,1025.12,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1,VALID,1.10156,VALID,0.898438,VALID,277,VALID,287,VALID,270,
2010-08-02, 01:43:05,VALID,2.51695,VALID,76.0509,VALID,-1.27951,VALID,1025.14,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.04453,VALID,1.29688,VALID,0.898438,VALID,279,VALID,287,VALID,270,
2010-08-02, 01:44:05,VALID,2.47838,VALID,76.3777,VALID,-1.25836,VALID,1025.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.16758,VALID,1.29688,VALID,1,VALID,288,VALID,297,VALID,274,
2010-08-02, 01:45:05,VALID,2.41076,VALID,76.6778,VALID,-1.2704,VALID,1025.19,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,1.26602,VALID,1.39844,VALID,1.10156,VALID,293,VALID,300,VALID,286,
