,,,TA_1m,,RH_1m,,DP_1m,,PA_1m,,SR_1m,,PRMeasQMR102_1,,PR_Slide_Sum,,PR_Sum1h,,PR_Sum1h,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,
2010-07-28, 00:09:04,VALID,9.38591,VALID,71.8825,VALID,4.56598,VALID,1012.5,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.46602,VALID,5.20313,VALID,3.5,VALID,48,VALID,54,VALID,42,
2010-07-28, 00:10:04,VALID,9.36,VALID,72.0275,VALID,4.56991,VALID,1012.46,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.29219,VALID,5.29688,VALID,3.39844,VALID,51,VALID,65,VALID,40,
2010-07-28, 00:11:04,VALID,9.34066,VALID,72.2894,VALID,4.60328,VALID,1012.45,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.28398,VALID,5.20313,VALID,3.5,VALID,50,VALID,61,VALID,40,
2010-07-28, 00:12:04,VALID,9.29887,VALID,72.5654,VALID,4.61762,VALID,1012.46,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.29414,VALID,5.60156,VALID,3.29688,VALID,52,VALID,65,VALID,42,
2010-07-28, 00:13:04,VALID,9.25362,VALID,72.6544,VALID,4.59159,VALID,1012.47,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.37422,VALID,5.20313,VALID,3.10156,VALID,50,VALID,63,VALID,34,
2010-07-28, 00:14:04,VALID,9.23428,VALID,72.573,VALID,4.55691,VALID,1012.47,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.17227,VALID,5.29688,VALID,3.20313,VALID,48,VALID,58,VALID,38,
2010-07-28, 00:15:04,VALID,9.22784,VALID,72.5616,VALID,4.54844,VALID,1012.47,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.46719,VALID,5.5,VALID,3.60156,VALID,50,VALID,57,VALID,40,
2010-07-28, 00:16:04,VALID,9.21172,VALID,72.5196,VALID,4.52464,VALID,1012.47,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.4707,VALID,5.20313,VALID,3.60156,VALID,49,VALID,68,VALID,37,
2010-07-28, 00:17:04,VALID,9.20527,VALID,72.3645,VALID,4.48777,VALID,1012.47,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.47188,VALID,5.39844,VALID,3.29688,VALID,49,VALID,59,VALID,32,
2010-07-28, 00:18:04,VALID,9.19572,VALID,72.292,VALID,4.46423,VALID,1012.47,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.35156,VALID,5.39844,VALID,3,VALID,47,VALID,61,VALID,34,
2010-07-28, 00:19:04,VALID,9.17615,VALID,72.1114,VALID,4.40961,VALID,1012.47,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.43906,VALID,5.39844,VALID,3.60156,VALID,47,VALID,56,VALID,38,
2010-07-28, 00:20:04,VALID,9.17925,VALID,72.1725,VALID,4.42471,VALID,1012.47,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.52305,VALID,5.5,VALID,3.70313,VALID,48,VALID,56,VALID,32,
2010-07-28, 00:21:04,VALID,9.13068,VALID,72.1979,VALID,4.38298,VALID,1012.49,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.2793,VALID,5.20313,VALID,3.20313,VALID,48,VALID,59,VALID,36,
2010-07-28, 00:22:04,VALID,9.11801,VALID,72.2221,VALID,4.37557,VALID,1012.5,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.49297,VALID,5.10156,VALID,3.5,VALID,45,VALID,53,VALID,32,
2010-07-28, 00:23:04,VALID,9.09856,VALID,72.306,VALID,4.37345,VALID,1012.52,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.33437,VALID,5.5,VALID,3.29688,VALID,47,VALID,62,VALID,35,
2010-07-28, 00:24:04,VALID,9.07945,VALID,72.4052,VALID,4.37464,VALID,1012.53,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.5418,VALID,5.5,VALID,3.70313,VALID,50,VALID,58,VALID,42,
2010-07-28, 00:25:04,VALID,9.06966,VALID,72.484,VALID,4.38078,VALID,1012.53,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.43359,VALID,5.29688,VALID,3.5,VALID,48,VALID,59,VALID,35,
2010-07-28, 00:26:04,VALID,9.06011,VALID,72.5234,VALID,4.37935,VALID,1012.51,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.33008,VALID,5.39844,VALID,3.60156,VALID,48,VALID,56,VALID,37,
2010-07-28, 00:27:04,VALID,9.05999,VALID,72.6112,VALID,4.39653,VALID,1012.49,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.725,VALID,5.79688,VALID,3.70313,VALID,49,VALID,60,VALID,40,
2010-07-28, 00:28:04,VALID,9.09245,VALID,72.4726,VALID,4.40048,VALID,1012.48,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.71133,VALID,6,VALID,3.79688,VALID,48,VALID,55,VALID,37,
2010-07-28, 00:29:04,VALID,9.1309,VALID,72.264,VALID,4.39629,VALID,1012.48,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.01133,VALID,6.20313,VALID,3.5,VALID,46,VALID,57,VALID,37,
2010-07-28, 00:30:04,VALID,9.1857,VALID,72.1559,VALID,4.42763,VALID,1012.5,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.85742,VALID,5.79688,VALID,3.79688,VALID,47,VALID,57,VALID,33,
2010-07-28, 00:31:04,VALID,9.22116,VALID,71.9448,VALID,4.41985,VALID,1012.5,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.09727,VALID,6.39844,VALID,4,VALID,45,VALID,55,VALID,30,
2010-07-28, 00:32:04,VALID,9.30198,VALID,71.6053,VALID,4.42994,VALID,1012.51,VALID,-0.875519,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.89063,VALID,6.10156,VALID,3.5,VALID,43,VALID,57,VALID,30,
2010-07-28, 00:33:04,VALID,9.38233,VALID,71.3205,VALID,4.45018,VALID,1012.51,VALID,-0.917013,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.1125,VALID,6.10156,VALID,4,VALID,45,VALID,55,VALID,33,
2010-07-28, 00:34:04,VALID,9.46949,VALID,70.995,VALID,4.46848,VALID,1012.52,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.91055,VALID,5.70313,VALID,4,VALID,42,VALID,54,VALID,31,
2010-07-28, 00:35:04,VALID,9.52429,VALID,70.9924,VALID,4.52062,VALID,1012.51,VALID,-0.917013,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.79648,VALID,5.89844,VALID,3.20313,VALID,44,VALID,58,VALID,29,
2010-07-28, 00:36:04,VALID,9.55963,VALID,70.6847,VALID,4.49239,VALID,1012.5,VALID,-0.875519,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.90664,VALID,6,VALID,3.29688,VALID,43,VALID,50,VALID,33,
2010-07-28, 00:37:04,VALID,9.62411,VALID,70.4965,VALID,4.51613,VALID,1012.47,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.11992,VALID,6.20313,VALID,3.70313,VALID,42,VALID,51,VALID,28,
2010-07-28, 00:38:04,VALID,9.66602,VALID,70.2981,VALID,4.51602,VALID,1012.44,VALID,-0.792531,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.38086,VALID,6.5,VALID,4.20313,VALID,44,VALID,54,VALID,30,
2010-07-28, 00:39:04,VALID,9.72429,VALID,70.1341,VALID,4.53849,VALID,1012.43,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.98281,VALID,6,VALID,3.70313,VALID,45,VALID,59,VALID,30,
2010-07-28, 00:40:04,VALID,9.74984,VALID,70.04,VALID,4.54377,VALID,1012.41,VALID,-0.792531,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.31328,VALID,6.79688,VALID,4,VALID,45,VALID,59,VALID,28,
2010-07-28, 00:41:04,VALID,9.7982,VALID,69.8098,VALID,4.54302,VALID,1012.4,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.0832,VALID,6.39844,VALID,3.60156,VALID,42,VALID,54,VALID,26,
2010-07-28, 00:42:04,VALID,9.8592,VALID,69.5479,VALID,4.54768,VALID,1012.4,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.0168,VALID,6.79688,VALID,3.39844,VALID,42,VALID,70,VALID,11,
2010-07-28, 00:43:04,VALID,9.91104,VALID,69.7793,VALID,4.64495,VALID,1012.42,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.09609,VALID,6.39844,VALID,3.39844,VALID,45,VALID,62,VALID,24,
2010-07-28, 00:44:04,VALID,9.91748,VALID,69.7729,VALID,4.64983,VALID,1012.43,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.0457,VALID,6.89844,VALID,2.89844,VALID,42,VALID,54,VALID,28,
2010-07-28, 00:45:04,VALID,9.94973,VALID,69.7717,VALID,4.68048,VALID,1012.41,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.33125,VALID,6.60156,VALID,3.79688,VALID,44,VALID,54,VALID,33,
2010-07-28, 00:46:04,VALID,9.97899,VALID,69.9065,VALID,4.73622,VALID,1012.4,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.99648,VALID,6.20313,VALID,3.79688,VALID,43,VALID,56,VALID,31,
2010-07-28, 00:47:04,VALID,9.97887,VALID,69.6636,VALID,4.6862,VALID,1012.43,VALID,-0.958506,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.23242,VALID,6.70313,VALID,3.5,VALID,43,VALID,57,VALID,27,
2010-07-28, 00:48:04,VALID,10.0047,VALID,69.8353,VALID,4.74621,VALID,1012.45,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.58398,VALID,6.29688,VALID,3.79688,VALID,41,VALID,59,VALID,26,
2010-07-28, 00:49:04,VALID,9.99486,VALID,69.7729,VALID,4.72402,VALID,1012.44,VALID,-0.792531,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.75156,VALID,5.79688,VALID,3.70313,VALID,42,VALID,60,VALID,27,
2010-07-28, 00:50:04,VALID,10.0177,VALID,69.5466,VALID,4.69931,VALID,1012.44,VALID,-0.792531,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.74219,VALID,6.29688,VALID,3.10156,VALID,41,VALID,53,VALID,27,
2010-07-28, 00:51:04,VALID,10.037,VALID,69.5631,VALID,4.72126,VALID,1012.46,VALID,-0.875519,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.7918,VALID,6,VALID,3.89844,VALID,41,VALID,55,VALID,30,
2010-07-28, 00:52:04,VALID,10.0174,VALID,69.4271,VALID,4.67441,VALID,1012.44,VALID,-0.792531,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.92812,VALID,6.10156,VALID,3.70313,VALID,42,VALID,53,VALID,25,
2010-07-28, 00:53:04,VALID,10.0369,VALID,69.4169,VALID,4.69096,VALID,1012.48,VALID,-0.751038,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.77891,VALID,6.20313,VALID,3.5,VALID,40,VALID,55,VALID,31,
2010-07-28, 00:54:04,VALID,10.0593,VALID,69.4245,VALID,4.71404,VALID,1012.53,VALID,-0.751038,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.57578,VALID,6.5,VALID,3.10156,VALID,42,VALID,61,VALID,30,
2010-07-28, 00:55:04,VALID,10.0691,VALID,69.3177,VALID,4.70136,VALID,1012.56,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.4375,VALID,5.5,VALID,3.60156,VALID,41,VALID,55,VALID,26,
2010-07-28, 00:56:04,VALID,10.0949,VALID,69.3533,VALID,4.73343,VALID,1012.55,VALID,-0.792531,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.97188,VALID,6.20313,VALID,3.20313,VALID,43,VALID,51,VALID,31,
2010-07-28, 00:57:04,VALID,10.1047,VALID,69.2287,VALID,4.71703,VALID,1012.53,VALID,-0.751038,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.78516,VALID,5.89844,VALID,3.5,VALID,44,VALID,55,VALID,32,
2010-07-28, 00:58:04,VALID,10.1078,VALID,69.1664,VALID,4.70709,VALID,1012.54,VALID,-0.751038,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.9793,VALID,6,VALID,3.60156,VALID,44,VALID,58,VALID,29,
2010-07-28, 00:59:04,VALID,10.1175,VALID,68.9642,VALID,4.67439,VALID,1012.61,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.09141,VALID,6.29688,VALID,4.20313,VALID,43,VALID,53,VALID,32,
2010-07-28, 01:00:04,VALID,10.1498,VALID,68.7773,VALID,4.66635,VALID,1012.67,VALID,-0.751038,VALID,0,VALID,0,INVALID,0,VALID,0,VALID,4.87461,VALID,6,VALID,3.20313,VALID,39,VALID,51,VALID,25,
2010-07-28, 01:01:04,VALID,10.153,VALID,68.7048,VALID,4.65432,VALID,1012.69,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.00117,VALID,6.39844,VALID,3.20313,VALID,42,VALID,53,VALID,24,
2010-07-28, 01:02:04,VALID,10.1562,VALID,68.715,VALID,4.65953,VALID,1012.69,VALID,-0.792531,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.91641,VALID,6.70313,VALID,3.10156,VALID,40,VALID,54,VALID,30,
2010-07-28, 01:03:04,VALID,10.1467,VALID,68.673,VALID,4.64164,VALID,1012.68,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.35313,VALID,5.39844,VALID,2.89844,VALID,41,VALID,52,VALID,30,
2010-07-28, 01:04:04,VALID,10.1372,VALID,68.5891,VALID,4.61511,VALID,1012.69,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.99023,VALID,7.10156,VALID,3.60156,VALID,44,VALID,55,VALID,31,
2010-07-28, 01:05:04,VALID,10.131,VALID,68.7824,VALID,4.6495,VALID,1012.7,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.3543,VALID,5.89844,VALID,3,VALID,41,VALID,63,VALID,22,
2010-07-28, 01:06:04,VALID,10.0957,VALID,68.837,VALID,4.62706,VALID,1012.73,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.52539,VALID,6,VALID,2.89844,VALID,41,VALID,55,VALID,23,
2010-07-28, 01:07:04,VALID,10.0828,VALID,68.9044,VALID,4.62873,VALID,1012.73,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.91484,VALID,6.10156,VALID,3.20313,VALID,43,VALID,53,VALID,25,
2010-07-28, 01:08:04,VALID,10.0925,VALID,68.7722,VALID,4.61047,VALID,1012.69,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.17148,VALID,6.60156,VALID,3.20313,VALID,45,VALID,61,VALID,23,
2010-07-28, 01:09:04,VALID,10.102,VALID,68.7607,VALID,4.61722,VALID,1012.68,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.99336,VALID,6.5,VALID,3.10156,VALID,45,VALID,58,VALID,33,
2010-07-28, 01:10:04,VALID,10.1086,VALID,68.7277,VALID,4.61662,VALID,1012.68,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.06055,VALID,6.20313,VALID,3.10156,VALID,46,VALID,56,VALID,32,
2010-07-28, 01:11:04,VALID,10.0988,VALID,68.9108,VALID,4.64537,VALID,1012.65,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.71523,VALID,6.29688,VALID,2.60156,VALID,44,VALID,55,VALID,26,
2010-07-28, 01:12:04,VALID,10.0988,VALID,68.8421,VALID,4.63108,VALID,1012.64,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.07461,VALID,6.20313,VALID,3.89844,VALID,43,VALID,51,VALID,30,
2010-07-28, 01:13:04,VALID,10.102,VALID,68.832,VALID,4.63205,VALID,1012.64,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.98555,VALID,6.39844,VALID,3.5,VALID,45,VALID,55,VALID,36,
2010-07-28, 01:14:04,VALID,10.0956,VALID,68.9019,VALID,4.64043,VALID,1012.66,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.88672,VALID,6.20313,VALID,3.5,VALID,42,VALID,55,VALID,27,
2010-07-28, 01:15:04,VALID,10.0988,VALID,68.9006,VALID,4.64325,VALID,1012.63,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.00703,VALID,6.60156,VALID,3.29688,VALID,43,VALID,56,VALID,28,
2010-07-28, 01:16:04,VALID,10.1089,VALID,68.6717,VALID,4.6052,VALID,1012.63,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.70937,VALID,6.70313,VALID,4.29688,VALID,45,VALID,55,VALID,36,
2010-07-28, 01:17:04,VALID,10.1439,VALID,68.3653,VALID,4.57471,VALID,1012.65,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.275,VALID,6.20313,VALID,3.5,VALID,44,VALID,56,VALID,32,
2010-07-28, 01:18:04,VALID,10.1601,VALID,68.425,VALID,4.60264,VALID,1012.66,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.04648,VALID,6.5,VALID,4,VALID,44,VALID,59,VALID,31,
2010-07-28, 01:19:04,VALID,10.1601,VALID,68.2712,VALID,4.5704,VALID,1012.65,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.10391,VALID,6.89844,VALID,3.29688,VALID,43,VALID,56,VALID,28,
2010-07-28, 01:20:04,VALID,10.1955,VALID,68.0347,VALID,4.55462,VALID,1012.64,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.49766,VALID,6.5,VALID,4,VALID,43,VALID,50,VALID,35,
2010-07-28, 01:21:04,VALID,10.2375,VALID,67.9291,VALID,4.57245,VALID,1012.63,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.35039,VALID,6.29688,VALID,4.10156,VALID,41,VALID,51,VALID,34,
2010-07-28, 01:22:04,VALID,10.2471,VALID,67.8337,VALID,4.56158,VALID,1012.64,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.37773,VALID,6.20313,VALID,3.70313,VALID,42,VALID,55,VALID,30,
2010-07-28, 01:23:04,VALID,10.244,VALID,68.0461,VALID,4.60339,VALID,1012.64,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.97266,VALID,6,VALID,3.39844,VALID,40,VALID,54,VALID,27,
2010-07-28, 01:24:04,VALID,10.2377,VALID,68.0397,VALID,4.59601,VALID,1012.59,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.36445,VALID,6.60156,VALID,3.70313,VALID,42,VALID,52,VALID,26,
2010-07-28, 01:25:04,VALID,10.2408,VALID,68.0843,VALID,4.60833,VALID,1012.59,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.07188,VALID,6.60156,VALID,3.89844,VALID,44,VALID,58,VALID,30,
2010-07-28, 01:26:04,VALID,10.2408,VALID,68.0715,VALID,4.60566,VALID,1012.62,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.16563,VALID,6.70313,VALID,3.70313,VALID,41,VALID,53,VALID,32,
2010-07-28, 01:27:04,VALID,10.2473,VALID,68.1084,VALID,4.61958,VALID,1012.61,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.78633,VALID,6.20313,VALID,3,VALID,40,VALID,60,VALID,21,
2010-07-28, 01:28:04,VALID,10.2572,VALID,67.924,VALID,4.59024,VALID,1012.6,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.20937,VALID,6.39844,VALID,3.79688,VALID,39,VALID,55,VALID,22,
2010-07-28, 01:29:04,VALID,10.3023,VALID,67.8935,VALID,4.62695,VALID,1012.58,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.11797,VALID,6.29688,VALID,4,VALID,40,VALID,50,VALID,27,
2010-07-28, 01:30:04,VALID,10.3084,VALID,67.8515,VALID,4.62389,VALID,1012.57,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.27109,VALID,6.29688,VALID,4,VALID,37,VALID,49,VALID,28,
2010-07-28, 01:31:04,VALID,10.328,VALID,67.7295,VALID,4.61682,VALID,1012.54,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.61953,VALID,6.79688,VALID,3.89844,VALID,40,VALID,51,VALID,24,
2010-07-28, 01:32:04,VALID,10.36,VALID,67.7905,VALID,4.66029,VALID,1012.54,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.55586,VALID,5.79688,VALID,3.20313,VALID,36,VALID,48,VALID,26,
2010-07-28, 01:33:04,VALID,10.3408,VALID,67.788,VALID,4.64139,VALID,1012.52,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.36562,VALID,6.5,VALID,3.79688,VALID,37,VALID,51,VALID,25,
2010-07-28, 01:34:04,VALID,10.3431,VALID,67.7689,VALID,4.63957,VALID,1012.49,VALID,-0.875519,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.91992,VALID,5.89844,VALID,3.70313,VALID,39,VALID,51,VALID,27,
2010-07-28, 01:35:04,VALID,10.369,VALID,67.7244,VALID,4.65493,VALID,1012.49,VALID,-0.917013,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.15078,VALID,7,VALID,3.60156,VALID,39,VALID,50,VALID,24,
2010-07-28, 01:36:04,VALID,10.3947,VALID,67.7002,VALID,4.67433,VALID,1012.52,VALID,-0.875519,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.63359,VALID,7.20313,VALID,3.5,VALID,39,VALID,49,VALID,30,
2010-07-28, 01:37:04,VALID,10.4044,VALID,67.5871,VALID,4.6596,VALID,1012.54,VALID,-0.875519,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.77305,VALID,7.39844,VALID,4,VALID,39,VALID,56,VALID,21,
2010-07-28, 01:38:04,VALID,10.4367,VALID,67.3671,VALID,4.64379,VALID,1012.53,VALID,-0.917013,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.74766,VALID,7.60156,VALID,4.20313,VALID,38,VALID,53,VALID,24,
2010-07-28, 01:39:04,VALID,10.469,VALID,67.3162,VALID,4.66376,VALID,1012.46,VALID,-0.917013,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.17188,VALID,6.70313,VALID,3.10156,VALID,39,VALID,55,VALID,24,
2010-07-28, 01:40:04,VALID,10.4719,VALID,67.3137,VALID,4.66604,VALID,1012.46,VALID,-0.917013,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.89961,VALID,6.5,VALID,3,VALID,40,VALID,62,VALID,11,
2010-07-28, 01:41:04,VALID,10.485,VALID,67.3009,VALID,4.67578,VALID,1012.46,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.83867,VALID,6.39844,VALID,3.60156,VALID,41,VALID,52,VALID,29,
2010-07-28, 01:42:04,VALID,10.4785,VALID,67.6239,VALID,4.73826,VALID,1012.46,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.98711,VALID,6.70313,VALID,3.5,VALID,41,VALID,50,VALID,23,
2010-07-28, 01:43:04,VALID,10.4302,VALID,67.9622,VALID,4.7636,VALID,1012.43,VALID,-0.751038,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.95391,VALID,6,VALID,3.60156,VALID,41,VALID,51,VALID,27,
2010-07-28, 01:44:04,VALID,10.4042,VALID,68.1351,VALID,4.77527,VALID,1012.4,VALID,-0.751038,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.58555,VALID,6.5,VALID,4.29688,VALID,42,VALID,54,VALID,30,
2010-07-28, 01:45:04,VALID,10.4173,VALID,67.9584,VALID,4.75047,VALID,1012.41,VALID,-0.834025,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.27305,VALID,6.70313,VALID,3.89844,VALID,43,VALID,56,VALID,36,
