,,,TA_1m,,RH_1m,,DP_1m,,PA_1m,,SR_1m,,PRMeasQMR102_1,,PR_Slide_Sum,,PR_Sum1h,,PR_Sum1h,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,
2010-08-01, 00:19:04,VALID,5.98399,VALID,86.8722,VALID,3.96195,VALID,1015.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.02773,VALID,3.29688,VALID,2.79688,VALID,231,VALID,234,VALID,228,
2010-08-01, 00:20:04,VALID,5.99065,VALID,86.8519,VALID,3.96518,VALID,1015.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.075,VALID,3.29688,VALID,2.79688,VALID,230,VALID,233,VALID,226,
2010-08-01, 00:21:04,VALID,5.98399,VALID,86.9243,VALID,3.9705,VALID,1015.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.11953,VALID,3.29688,VALID,3,VALID,229,VALID,233,VALID,226,
2010-08-01, 00:22:04,VALID,5.99687,VALID,86.8951,VALID,3.97838,VALID,1015.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.05859,VALID,3.39844,VALID,2.79688,VALID,229,VALID,233,VALID,222,
2010-08-01, 00:23:04,VALID,6.00323,VALID,86.8239,VALID,3.97296,VALID,1015.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.1,VALID,3.5,VALID,2.79688,VALID,229,VALID,235,VALID,225,
2010-08-01, 00:24:04,VALID,5.99028,VALID,86.8213,VALID,3.9598,VALID,1015.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.16836,VALID,3.39844,VALID,2.79688,VALID,229,VALID,233,VALID,226,
2010-08-01, 00:25:04,VALID,6.00024,VALID,86.8862,VALID,3.98024,VALID,1015.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.20859,VALID,3.5,VALID,3,VALID,229,VALID,233,VALID,223,
2010-08-01, 00:26:04,VALID,5.99035,VALID,86.8353,VALID,3.96217,VALID,1015.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.2543,VALID,3.89844,VALID,2.89844,VALID,228,VALID,234,VALID,220,
2010-08-01, 00:27:04,VALID,6.00653,VALID,86.9154,VALID,3.99123,VALID,1015.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.26563,VALID,3.70313,VALID,3,VALID,228,VALID,234,VALID,222,
2010-08-01, 00:28:04,VALID,6.02263,VALID,86.7985,VALID,3.98787,VALID,1015.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.11758,VALID,3.39844,VALID,2.89844,VALID,227,VALID,233,VALID,219,
2010-08-01, 00:29:04,VALID,6.03889,VALID,86.7527,VALID,3.99634,VALID,1015.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.23516,VALID,3.5,VALID,2.89844,VALID,227,VALID,233,VALID,220,
2010-08-01, 00:30:04,VALID,6.01627,VALID,86.6789,VALID,3.96197,VALID,1015.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.17812,VALID,3.5,VALID,2.79688,VALID,225,VALID,229,VALID,219,
2010-08-01, 00:31:04,VALID,6.00016,VALID,86.7781,VALID,3.96242,VALID,1015.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.05273,VALID,3.5,VALID,2.79688,VALID,225,VALID,230,VALID,222,
2010-08-01, 00:32:04,VALID,5.9935,VALID,86.8989,VALID,3.97569,VALID,1015.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.02109,VALID,3.29688,VALID,2.79688,VALID,225,VALID,229,VALID,221,
2010-08-01, 00:33:04,VALID,6.00983,VALID,86.8353,VALID,3.98132,VALID,1015.93,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.96953,VALID,3.29688,VALID,2.79688,VALID,224,VALID,227,VALID,221,
2010-08-01, 00:34:04,VALID,5.99058,VALID,86.7527,VALID,3.94882,VALID,1015.95,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.01445,VALID,3.39844,VALID,2.79688,VALID,226,VALID,230,VALID,219,
2010-08-01, 00:35:04,VALID,5.98084,VALID,86.7883,VALID,3.94509,VALID,1015.97,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.04492,VALID,3.5,VALID,2.89844,VALID,227,VALID,231,VALID,222,
2010-08-01, 00:36:04,VALID,5.98076,VALID,86.8938,VALID,3.96233,VALID,1015.99,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.05625,VALID,3.29688,VALID,2.79688,VALID,226,VALID,229,VALID,222,
2010-08-01, 00:37:04,VALID,5.9905,VALID,86.7628,VALID,3.95041,VALID,1015.98,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.03945,VALID,3.29688,VALID,2.79688,VALID,227,VALID,231,VALID,225,
2010-08-01, 00:38:04,VALID,5.98736,VALID,86.8061,VALID,3.95442,VALID,1016,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.98203,VALID,3.20313,VALID,2.79688,VALID,228,VALID,231,VALID,226,
2010-08-01, 00:39:04,VALID,5.99702,VALID,86.7692,VALID,3.95787,VALID,1015.99,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.94219,VALID,3.20313,VALID,2.70313,VALID,229,VALID,233,VALID,225,
2010-08-01, 00:40:04,VALID,5.98728,VALID,86.7845,VALID,3.9508,VALID,1015.99,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.86094,VALID,3.10156,VALID,2.60156,VALID,229,VALID,234,VALID,226,
2010-08-01, 00:41:04,VALID,5.99058,VALID,86.8989,VALID,3.97282,VALID,1015.98,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.86953,VALID,3.20313,VALID,2.60156,VALID,231,VALID,234,VALID,228,
2010-08-01, 00:42:04,VALID,5.99986,VALID,86.8519,VALID,3.97424,VALID,1016,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.8418,VALID,3.10156,VALID,2.60156,VALID,232,VALID,234,VALID,229,
2010-08-01, 00:43:04,VALID,6.02256,VALID,86.8213,VALID,3.99155,VALID,1016.03,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.83125,VALID,3.10156,VALID,2.70313,VALID,234,VALID,238,VALID,230,
2010-08-01, 00:44:04,VALID,6.05177,VALID,86.7272,VALID,4.00483,VALID,1016.06,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.88867,VALID,3,VALID,2.79688,VALID,234,VALID,238,VALID,232,
2010-08-01, 00:45:04,VALID,6.05492,VALID,86.6115,VALID,3.98889,VALID,1016.09,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.82305,VALID,3,VALID,2.60156,VALID,235,VALID,238,VALID,232,
2010-08-01, 00:46:04,VALID,6.04503,VALID,86.5721,VALID,3.97268,VALID,1016.09,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.78555,VALID,3.10156,VALID,2.5,VALID,237,VALID,243,VALID,232,
2010-08-01, 00:47:04,VALID,6.07424,VALID,86.5581,VALID,3.9991,VALID,1016.1,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.83477,VALID,3.10156,VALID,2.5,VALID,236,VALID,242,VALID,232,
2010-08-01, 00:48:04,VALID,6.07417,VALID,86.4017,VALID,3.97325,VALID,1016.12,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.76563,VALID,3.10156,VALID,2.39844,VALID,237,VALID,245,VALID,231,
2010-08-01, 00:49:04,VALID,6.07708,VALID,86.2428,VALID,3.94987,VALID,1016.13,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.81133,VALID,3.20313,VALID,2.5,VALID,237,VALID,243,VALID,228,
2010-08-01, 00:50:04,VALID,6.07355,VALID,86.2211,VALID,3.94284,VALID,1016.13,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.65703,VALID,3.10156,VALID,2.10156,VALID,235,VALID,244,VALID,223,
2010-08-01, 00:51:04,VALID,6.10921,VALID,86.1639,VALID,3.96842,VALID,1016.15,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.78828,VALID,3.39844,VALID,2.29688,VALID,235,VALID,241,VALID,222,
2010-08-01, 00:52:04,VALID,6.13804,VALID,85.8015,VALID,3.93669,VALID,1016.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.91094,VALID,3.5,VALID,2.60156,VALID,235,VALID,244,VALID,227,
2010-08-01, 00:53:04,VALID,6.16396,VALID,85.4823,VALID,3.90905,VALID,1016.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.00352,VALID,3.5,VALID,2.60156,VALID,234,VALID,240,VALID,226,
2010-08-01, 00:54:04,VALID,6.16726,VALID,85.3196,VALID,3.88514,VALID,1016.18,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.97187,VALID,3.39844,VALID,2.60156,VALID,234,VALID,241,VALID,228,
2010-08-01, 00:55:04,VALID,6.17676,VALID,85.1098,VALID,3.85941,VALID,1016.19,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.99688,VALID,3.5,VALID,2.70313,VALID,234,VALID,239,VALID,228,
2010-08-01, 00:56:04,VALID,6.16396,VALID,85.0233,VALID,3.83237,VALID,1016.2,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.05195,VALID,3.29688,VALID,2.60156,VALID,234,VALID,241,VALID,229,
2010-08-01, 00:57:04,VALID,6.16396,VALID,85.0386,VALID,3.83492,VALID,1016.19,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.85664,VALID,3.29688,VALID,2.29688,VALID,235,VALID,239,VALID,230,
2010-08-01, 00:58:04,VALID,6.14786,VALID,84.9864,VALID,3.81039,VALID,1016.21,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.99727,VALID,3.60156,VALID,2.70313,VALID,234,VALID,241,VALID,229,
2010-08-01, 00:59:04,VALID,6.12186,VALID,85.0602,VALID,3.79723,VALID,1016.21,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.9168,VALID,3.29688,VALID,2.5,VALID,234,VALID,239,VALID,223,
2010-08-01, 01:00:04,VALID,6.11887,VALID,85.1454,VALID,3.80854,VALID,1016.22,VALID,-1,VALID,0,VALID,0,INVALID,0,VALID,0,VALID,2.82813,VALID,3.10156,VALID,2.39844,VALID,234,VALID,240,VALID,229,
2010-08-01, 01:01:04,VALID,6.09955,VALID,85.1301,VALID,3.78702,VALID,1016.22,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.85898,VALID,3.20313,VALID,2.5,VALID,233,VALID,238,VALID,228,
2010-08-01, 01:02:04,VALID,6.09318,VALID,85.2827,VALID,3.80626,VALID,1016.22,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.97383,VALID,3.39844,VALID,2.60156,VALID,233,VALID,240,VALID,226,
2010-08-01, 01:03:04,VALID,6.08958,VALID,85.1492,VALID,3.78043,VALID,1016.25,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.88711,VALID,3.29688,VALID,2.39844,VALID,234,VALID,241,VALID,226,
2010-08-01, 01:04:04,VALID,6.08682,VALID,85.111,VALID,3.77134,VALID,1016.25,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.82227,VALID,3.29688,VALID,2.5,VALID,232,VALID,239,VALID,226,
2010-08-01, 01:05:04,VALID,6.0839,VALID,85.1047,VALID,3.76742,VALID,1016.25,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.75469,VALID,3.10156,VALID,2.39844,VALID,233,VALID,238,VALID,226,
2010-08-01, 01:06:04,VALID,6.07417,VALID,85.1606,VALID,3.76721,VALID,1016.25,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.79375,VALID,3.20313,VALID,2.60156,VALID,233,VALID,238,VALID,229,
2010-08-01, 01:07:04,VALID,6.0678,VALID,85.1632,VALID,3.76139,VALID,1016.25,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.74492,VALID,3,VALID,2.5,VALID,234,VALID,238,VALID,229,
2010-08-01, 01:08:04,VALID,6.05177,VALID,85.1683,VALID,3.7465,VALID,1016.24,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.73906,VALID,3.20313,VALID,2.39844,VALID,235,VALID,240,VALID,229,
2010-08-01, 01:09:04,VALID,6.03574,VALID,85.2662,VALID,3.74712,VALID,1016.26,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.79883,VALID,3.20313,VALID,2.39844,VALID,234,VALID,238,VALID,226,
2010-08-01, 01:10:04,VALID,6.00661,VALID,85.3552,VALID,3.73335,VALID,1016.26,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.85664,VALID,3.5,VALID,2.5,VALID,233,VALID,239,VALID,223,
2010-08-01, 01:11:04,VALID,6.00024,VALID,85.5637,VALID,3.76182,VALID,1016.25,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.68125,VALID,3.10156,VALID,2.29688,VALID,231,VALID,239,VALID,224,
2010-08-01, 01:12:04,VALID,5.99709,VALID,85.6349,VALID,3.77057,VALID,1016.23,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.49297,VALID,2.79688,VALID,2.10156,VALID,232,VALID,240,VALID,225,
2010-08-01, 01:13:04,VALID,5.99058,VALID,85.7494,VALID,3.78317,VALID,1016.21,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.53242,VALID,2.79688,VALID,2.29688,VALID,232,VALID,240,VALID,226,
2010-08-01, 01:14:04,VALID,5.98721,VALID,85.8753,VALID,3.80073,VALID,1016.2,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.45859,VALID,2.79688,VALID,2.10156,VALID,229,VALID,236,VALID,223,
2010-08-01, 01:15:04,VALID,5.9905,VALID,85.9172,VALID,3.81093,VALID,1016.18,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.47852,VALID,3,VALID,2.10156,VALID,228,VALID,235,VALID,220,
2010-08-01, 01:16:04,VALID,5.98399,VALID,85.9681,VALID,3.81295,VALID,1016.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.47383,VALID,2.79688,VALID,2.20313,VALID,229,VALID,236,VALID,226,
2010-08-01, 01:17:04,VALID,5.9905,VALID,86.0571,VALID,3.83408,VALID,1016.18,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.47617,VALID,3,VALID,2.20313,VALID,231,VALID,238,VALID,222,
2010-08-01, 01:18:04,VALID,6.00016,VALID,86.2021,VALID,3.86754,VALID,1016.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.56211,VALID,2.89844,VALID,2.29688,VALID,233,VALID,239,VALID,229,
2010-08-01, 01:19:04,VALID,6.0484,VALID,86.225,VALID,3.91874,VALID,1016.18,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.52773,VALID,2.79688,VALID,2.20313,VALID,235,VALID,240,VALID,231,
2010-08-01, 01:20:04,VALID,6.10975,VALID,86.0228,VALID,3.94559,VALID,1016.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.5457,VALID,2.89844,VALID,2.20313,VALID,235,VALID,240,VALID,229,
2010-08-01, 01:21:04,VALID,6.17746,VALID,85.7392,VALID,3.96506,VALID,1016.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.48203,VALID,2.79688,VALID,2.20313,VALID,237,VALID,247,VALID,235,
2010-08-01, 01:22:04,VALID,6.21289,VALID,85.4061,VALID,3.94438,VALID,1016.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.26211,VALID,2.60156,VALID,2,VALID,238,VALID,243,VALID,231,
2010-08-01, 01:23:04,VALID,6.24817,VALID,85.27,VALID,3.95629,VALID,1016.17,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.32188,VALID,2.70313,VALID,2,VALID,238,VALID,243,VALID,231,
2010-08-01, 01:24:04,VALID,6.29004,VALID,85.1288,VALID,3.97378,VALID,1016.18,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.39805,VALID,2.70313,VALID,2.10156,VALID,240,VALID,247,VALID,235,
2010-08-01, 01:25:04,VALID,6.32233,VALID,84.9317,VALID,3.97243,VALID,1016.2,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.28477,VALID,2.60156,VALID,1.89844,VALID,240,VALID,246,VALID,229,
2010-08-01, 01:26:04,VALID,6.38047,VALID,84.8618,VALID,4.01774,VALID,1016.21,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.21367,VALID,2.70313,VALID,1.89844,VALID,240,VALID,246,VALID,233,
2010-08-01, 01:27:04,VALID,6.40286,VALID,84.6164,VALID,3.99841,VALID,1016.23,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.16328,VALID,2.60156,VALID,1.89844,VALID,240,VALID,247,VALID,234,
2010-08-01, 01:28:04,VALID,6.43515,VALID,84.5286,VALID,4.01529,VALID,1016.25,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.09844,VALID,2.5,VALID,1.70313,VALID,241,VALID,247,VALID,230,
2010-08-01, 01:29:04,VALID,6.45762,VALID,84.3493,VALID,4.00705,VALID,1016.24,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.07266,VALID,2.29688,VALID,1.79688,VALID,241,VALID,250,VALID,233,
2010-08-01, 01:30:04,VALID,6.45117,VALID,84.2947,VALID,3.99149,VALID,1016.23,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.14102,VALID,2.39844,VALID,1.79688,VALID,241,VALID,246,VALID,235,
2010-08-01, 01:31:04,VALID,6.46406,VALID,84.3849,VALID,4.01938,VALID,1016.21,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.04766,VALID,2.20313,VALID,1.89844,VALID,240,VALID,246,VALID,235,
2010-08-01, 01:32:05,VALID,6.48991,VALID,84.3862,VALID,4.04494,VALID,1016.21,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.0625,VALID,2.29688,VALID,1.89844,VALID,239,VALID,243,VALID,232,
2010-08-01, 01:33:05,VALID,6.50271,VALID,84.287,VALID,4.04073,VALID,1016.23,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.0293,VALID,2.39844,VALID,1.89844,VALID,238,VALID,245,VALID,232,
2010-08-01, 01:34:05,VALID,6.48653,VALID,84.3582,VALID,4.0369,VALID,1016.24,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.09727,VALID,2.39844,VALID,1.79688,VALID,238,VALID,243,VALID,231,
2010-08-01, 01:35:05,VALID,6.50916,VALID,84.479,VALID,4.0795,VALID,1016.26,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.22969,VALID,2.39844,VALID,1.89844,VALID,239,VALID,242,VALID,235,
2010-08-01, 01:36:05,VALID,6.55417,VALID,84.3773,VALID,4.10645,VALID,1016.27,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.15937,VALID,2.39844,VALID,1.89844,VALID,239,VALID,243,VALID,234,
2010-08-01, 01:37:05,VALID,6.58308,VALID,84.1535,VALID,4.09689,VALID,1016.3,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.13828,VALID,2.29688,VALID,2,VALID,239,VALID,243,VALID,235,
2010-08-01, 01:38:05,VALID,6.61521,VALID,84.0518,VALID,4.11113,VALID,1016.33,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.12344,VALID,2.29688,VALID,2,VALID,242,VALID,245,VALID,239,
2010-08-01, 01:39:05,VALID,6.65709,VALID,83.814,VALID,4.11174,VALID,1016.35,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.21133,VALID,2.5,VALID,2,VALID,243,VALID,248,VALID,239,
2010-08-01, 01:40:05,VALID,6.64428,VALID,83.7123,VALID,4.08187,VALID,1016.35,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.24023,VALID,2.5,VALID,2,VALID,243,VALID,250,VALID,239,
2010-08-01, 01:41:05,VALID,6.63462,VALID,83.8649,VALID,4.09838,VALID,1016.34,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.27266,VALID,2.60156,VALID,2,VALID,242,VALID,247,VALID,235,
2010-08-01, 01:42:05,VALID,6.62809,VALID,83.9424,VALID,4.10518,VALID,1016.32,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.17734,VALID,2.5,VALID,2,VALID,241,VALID,243,VALID,239,
2010-08-01, 01:43:05,VALID,6.64106,VALID,84.0454,VALID,4.13538,VALID,1016.31,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.25391,VALID,2.39844,VALID,2,VALID,242,VALID,246,VALID,239,
2010-08-01, 01:44:05,VALID,6.65081,VALID,83.9602,VALID,4.13046,VALID,1016.33,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.39687,VALID,2.60156,VALID,2.10156,VALID,243,VALID,248,VALID,240,
2010-08-01, 01:45:05,VALID,6.62818,VALID,83.9628,VALID,4.10872,VALID,1016.34,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.49141,VALID,2.60156,VALID,2.29688,VALID,243,VALID,246,VALID,240,
2010-08-01, 01:46:05,VALID,6.58638,VALID,84.0238,VALID,4.07813,VALID,1016.37,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.53984,VALID,2.70313,VALID,2.39844,VALID,244,VALID,245,VALID,240,
